id,icao,iata,name,city,state,country,elevation,lat,lon,tz,createdAt,updatedAt
14105,KORE,,Orange Municipal Airport,Orange,Massachusetts,US,555,42.57009888,-72.28859711,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14106,KORF,ORF,Norfolk International Airport,Norfolk,Virginia,US,26,36.89459991,-76.20120239,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14107,KORG,,Orange County Airport,Orange,Texas,US,13,30.06920052,-93.80090332,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14108,KORH,ORH,Worcester Regional Airport,Worcester,Massachusetts,US,1009,42.26729965,-71.8757019,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14109,KORK,,North Little Rock Municipal Airport,North Little Rock,Arkansas,US,545,34.83309937,-92.25409698,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14110,KORL,,Executive Airport,Orlando,Florida,US,113,28.5454998,-81.332901,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14111,KORS,ESD,Orcas Island Airport,Eastsound,Washington,US,31,48.70819855,-122.9100037,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
14112,KOSA,,Mount Pleasant Regional Airport,Mount Pleasant,Texas,US,364,33.09550095,-94.96150208,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14113,KOSC,,Oscoda Wurtsmith Airport,Oscoda,Michigan,US,633,44.45159912,-83.39409637,America/Detroit,2020-08-18 12:04:00,2020-08-18 12:04:00
14114,KOSH,OSH,Wittman Regional Airport,Oshkosh,Wisconsin,US,808,43.9844017,-88.55699921,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14115,KOSU,,Ohio State University Airport,Columbus,Ohio,US,905,40.07979965,-83.07299805,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14116,KOSX,,Kosciusko Attala County Airport,Kosciusko,Mississippi,US,480,33.09030151,-89.54199982,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14117,KOTG,,Worthington Municipal Airport,Worthington,Minnesota,US,1574,43.65510178,-95.57920074,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14118,KOTH,OTH,Southwest Oregon Regional Airport,North Bend,Oregon,US,17,43.417099,-124.2460022,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
14119,KOTM,OTM,Ottumwa Regional Airport,Ottumwa,Iowa,US,845,41.10660172,-92.44789886,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14120,KOUN,,University of Oklahoma Westheimer Airport,Norman,Oklahoma,US,1182,35.24560165,-97.4720993,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14121,KOVE,,Oroville Municipal Airport,Oroville,California,US,192,39.4878006,-121.6220016,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
14122,KOVL,,Olivia Regional Airport,Olivia,Minnesota,US,1076,44.77859879,-95.03279877,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14123,KOVO,,North Vernon Airport,North Vernon,Indiana,US,757,39.04560089,-85.6053009,America/Indiana/Indianapolis,2020-08-18 12:04:00,2020-08-18 12:04:00
14124,KOVS,,Boscobel Airport,Boscobel,Wisconsin,US,673,43.16019821,-90.67549896,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14125,KOWA,,Owatonna Degner Regional Airport,Owatonna,Minnesota,US,1145,44.12340164,-93.26059723,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14126,KOWB,OWB,Owensboro Daviess County Airport,Owensboro,Kentucky,US,407,37.74010086,-87.16680145,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14127,KOWD,,Norwood Memorial Airport,Norwood,Massachusetts,US,49,42.19049835,-71.17289734,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14128,KOWI,,Ottawa Municipal Airport,Ottawa,Kansas,US,966,38.5387001,-95.25299835,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14129,KOWK,,Central Maine Arpt of Norridgewock Airport,Norridgewock,Maine,US,270,44.71549988,-69.86650085,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14130,KOWP,,William R. Pogue Municipal Airport,Sand Springs,Oklahoma,US,892,36.1753006,-96.15180206,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14131,KOWX,,Putnam County Airport,Ottawa,Ohio,US,764,41.03559875,-83.98200226,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14132,KOXB,,Ocean City Municipal Airport,Ocean City,Maryland,US,11,38.3103981,-75.12400055,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14133,KOXC,,Waterbury Oxford Airport,Oxford,Connecticut,US,726,41.47859955,-73.1352005,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14134,KOXD,,Miami University Airport,Oxford,Ohio,US,1041,39.50230026,-84.78440094,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14135,KOXI,,Starke County Airport,Knox,Indiana,US,685,41.3302002,-86.66470337,America/Indiana/Knox,2020-08-18 12:04:00,2020-08-18 12:04:00
14136,KOXR,,Oxnard Airport,Oxnard,California,US,45,34.20080185,-119.2070007,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
14137,KOXV,,Knoxville Municipal Airport,Knoxville,Iowa,US,928,41.2989006,-93.11380005,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14138,KOYM,,St Marys Municipal Airport,St Marys,Pennsylvania,US,1934,41.41249847,-78.50260162,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14139,KOZA,,Ozona Municipal Airport,Ozona,Texas,US,2381,30.73530006,-101.2030029,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14140,KOZR,,Cairns AAF (Fort Rucker) Air Field,Fort Rucker/Ozark,Alabama,US,301,31.27569962,-85.71340179,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14141,KOZW,,Livingston County Spencer J. Hardy Airport,Howell,Michigan,US,962,42.62919998,-83.98210144,America/Detroit,2020-08-18 12:04:00,2020-08-18 12:04:00
14142,KP01,,Eric Marcus Municipal Airport,Ajo,Arizona,US,1458,32.45009995,-112.8669968,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14143,KP03,,Cochise College Airport,Douglas,Arizona,US,4124,31.37109947,-109.6900024,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14144,KP04,BSQ,Bisbee Municipal Airport,Bisbee,Arizona,US,4780,31.36400032,-109.8830032,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14145,KP08,,Coolidge Municipal Airport,Coolidge,Arizona,US,1574,32.93590164,-111.427002,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14146,KP10,,Polacca Airport,Polacca,Arizona,US,5573,35.79169846,-110.4229965,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14147,KP13,,San Carlos Apache Airport,Globe,Arizona,US,3261,33.35309982,-110.6669998,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14148,KP14,HBK,Holbrook Municipal Airport,Holbrook,Arizona,US,5262,34.94070053,-110.1380005,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14149,KP19,,Stellar Airpark,Chandler,Arizona,US,1177,33.2989006,-111.9150009,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14150,KP20,,Avi Suquilla Airport,Parker,Arizona,US,452,34.15060043,-114.2710037,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14151,KP23,,Seligman Airport,Seligman,Arizona,US,5235,35.33499908,-112.887001,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14152,KP29,,Tombstone Municipal Airport,Tombstone,Arizona,US,4743,31.67090034,-110.0230026,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14153,KP33,CWX,Cochise County Airport,Willcox,Arizona,US,4187,32.24539948,-109.8949966,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14154,KP52,,Cottonwood Airport,Cottonwood,Arizona,US,3550,34.72999954,-112.0350037,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14155,KPAE,PAE,Snohomish County (Paine Field) Airport,Everett,Washington,US,606,47.90629959,-122.2819977,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
14156,KPAH,PAH,Barkley Regional Airport,Paducah,Kentucky,US,410,37.06079865,-88.77380371,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14157,KPAM,,Tyndall Air Force Base,Panama City,Florida,US,17,30.06959915,-85.57540131,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14158,KPAN,,Payson Airport,Payson,Arizona,US,5157,34.25680161,-111.3389969,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14159,KPAO,,Palo Alto Airport of Santa Clara County,Palo Alto,California,US,4,37.46110153,-122.1149979,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
14160,KPBF,,Grider Field,Pine Bluff,Arkansas,US,206,34.17309952,-91.93560028,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14161,KPBG,PBG,Plattsburgh International Airport,Plattsburgh,New-York,US,234,44.65090179,-73.4681015,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14162,KPBH,,Price County Airport,Phillips,Wisconsin,US,1497,45.70899963,-90.40249634,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14163,KPBI,PBI,Palm Beach International Airport,West Palm Beach,Florida,US,19,26.68320084,-80.09559631,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14164,KPBX,,Pike County-Hatcher Field,Pikeville,Kentucky,US,1473,37.5617981,-82.56639862,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14165,KPCD,,Perryville Regional Airport,"Perryville, Missouri",Missouri,US,372,37.8686667,-89.8621389,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14166,KPCM,,Plant City Municipal Airport,Plant City,Florida,US,153,28.00020027,-82.16419983,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14167,KPCW,,Carl R Keller Field,Port Clinton,Ohio,US,590,41.5163002,-82.86869812,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14168,KPCZ,,Waupaca Municipal Airport,Waupaca,Wisconsin,US,840,44.33330154,-89.01979828,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14169,KPDC,,Prairie Du Chien Municipal Airport,Prairie Du Chien,Wisconsin,US,661,43.01929855,-91.123703,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14170,KPDK,PDK,DeKalb Peachtree Airport,Atlanta,Georgia,US,1003,33.87559891,-84.30200195,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14171,KPDT,,Eastern Oregon Regional At Pendleton Airport,Pendleton,Oregon,US,1497,45.69509888,-118.8410034,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
14172,KPDX,PDX,Portland International Airport,Portland,Oregon,US,31,45.58869934,-122.5979996,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
14173,KPEA,,Pella Municipal Airport,Pella,Iowa,US,885,41.40010071,-92.94589996,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14174,KPEO,,Penn Yan Airport,Penn Yan,New-York,US,990,42.63710022,-77.05290222,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14175,KPEQ,,Pecos Municipal Airport,Pecos,Texas,US,2613,31.38240051,-103.5110016,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14176,KPEX,,Paynesville Municipal Airport,Paynesville,Minnesota,US,1180,45.37229919,-94.74659729,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14177,KPEZ,,Pleasanton Municipal Airport,Pleasanton,Texas,US,430,28.95420074,-98.51999664,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14178,KPFC,PFC,Pacific City State Airport,Pacific City,Oregon,US,5,45.19979858,-123.961998,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
14179,KPFN,PFN,Panama City-Bay Co International Airport,Panama City,Florida,US,20,30.21209908,-85.68280029,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14180,KPGA,PGA,Page Municipal Airport,Page,Arizona,US,4316,36.92610168,-111.447998,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14181,KPGD,,Charlotte County Airport,Punta Gorda,Florida,US,26,26.92020035,-81.9905014,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14182,KPGR,,Kirk Field,Paragould,Arkansas,US,290,36.06290054,-90.50779724,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14183,KPGV,PGV,Pitt Greenville Airport,Greenville,North-Carolina,US,26,35.6352005,-77.38529968,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14184,KPHD,,Harry Clever Field,New Philadelphia,Ohio,US,894,40.47090149,-81.41970062,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14185,KPHF,PHF,Newport News Williamsburg International Airport,Newport News,Virginia,US,42,37.13190079,-76.49299622,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14186,KPHG,,Phillipsburg Municipal Airport,Phillipsburg,Kansas,US,1907,39.7358017,-99.31710052,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14187,KPHH,ADR,Robert F Swinnie Airport,Andrews,South-Carolina,US,26,33.4516983,-79.52619934,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14188,KPHK,,Palm Beach Co Glades Airport,Pahokee,Florida,US,16,26.78499985,-80.69339752,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14189,KPHL,PHL,Philadelphia International Airport,Philadelphia,Pennsylvania,US,36,39.87189865,-75.2410965,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14190,KPHN,,St Clair County International Airport,Port Huron,Michigan,US,650,42.9109993,-82.52890015,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14191,KPHP,,Philip Airport,Philip,South-Dakota,US,2207,44.04859924,-101.598999,America/Denver,2020-08-18 12:04:00,2020-08-18 12:04:00
14192,KPHT,,Henry County Airport,Paris,Tennessee,US,580,36.33819962,-88.38289642,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14193,KPHX,PHX,Phoenix Sky Harbor International Airport,Phoenix,Arizona,US,1135,33.43429947,-112.012001,America/Phoenix,2020-08-18 12:04:00,2020-08-18 12:04:00
14194,KPIA,PIA,Greater Peoria Regional Airport,Peoria,Illinois,US,660,40.66419983,-89.69329834,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14195,KPIB,PIB,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,Mississippi,US,298,31.46710014,-89.33709717,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14196,KPIE,PIE,St Petersburg Clearwater International Airport,St Petersburg-Clearwater,Florida,US,11,27.91020012,-82.68740082,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14197,KPIH,PIH,Pocatello Regional Airport,Pocatello,Idaho,US,4452,42.90980148,-112.5960007,America/Denver,2020-08-18 12:04:00,2020-08-18 12:04:00
14198,KPIL,,Port Isabel Cameron County Airport,Port Isabel,Texas,US,19,26.16620064,-97.34590149,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14199,KPIM,,Harris County Airport,Pine Mountain,Georgia,US,902,32.84069824,-84.88240051,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14200,KPIR,PIR,Pierre Regional Airport,Pierre,South-Dakota,US,1744,44.38270187,-100.2860031,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14201,KPIT,PIT,Pittsburgh International Airport,Pittsburgh,Pennsylvania,US,1203,40.49150085,-80.23290253,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14202,KPJC,,Zelienople Municipal Airport,Zelienople,Pennsylvania,US,898,40.80160141,-80.16069794,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14203,KPJY,,Pinckneyville Du Quoin Airport,Pinckneyville,Illinois,US,400,37.97790146,-89.36049652,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14204,KPKB,PKB,Mid Ohio Valley Regional Airport,Parkersburg,West-Virginia,US,858,39.3451004,-81.43920136,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14205,KPKD,,Park Rapids Municipal Konshok Field,Park Rapids,Minnesota,US,1445,46.90060043,-95.07309723,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14206,KPKF,,Park Falls Municipal Airport,Park Falls,Wisconsin,US,1500,45.95500183,-90.42440033,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14207,KPKV,,Calhoun County Airport,Port Lavaca,Texas,US,32,28.65399933,-96.6812973,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14208,KPLD,,Portland Municipal Airport,Portland,Indiana,US,925,40.45080185,-84.99009705,America/Indiana/Indianapolis,2020-08-18 12:04:00,2020-08-18 12:04:00
14209,KPLK,,M. Graham Clark-Taney County Airport,Point Lookout,Missouri,US,940,36.62590027,-93.22889709,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14210,KPLN,PLN,Pellston Regional Airport of Emmet County Airport,Pellston,Michigan,US,721,45.57089996,-84.79669952,America/Detroit,2020-08-18 12:04:00,2020-08-18 12:04:00
14211,KPLR,,St Clair County Airport,Pell City,Alabama,US,485,33.55879974,-86.24909973,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14212,KPLU,,Pierce County-Thun Field,Puyallup,Washington,US,538,47.10390091,-122.2870026,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
14213,KPMB,,Pembina Municipal Airport,Pembina,North-Dakota,US,795,48.94250107,-97.24079895,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14214,KPMD,PMD,Palmdale Regional/USAF Plant 42 Airport,Palmdale,California,US,2543,34.62939835,-118.0849991,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
14215,KPMH,,Greater Portsmouth Regional Airport,Portsmouth,Ohio,US,663,38.84049988,-82.84729767,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14216,KPMP,,Pompano Beach Airpark,Pompano Beach,Florida,US,19,26.24710083,-80.11109924,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14217,KPMU,,Panola County Airport,Batesville,Mississippi,US,221,34.36349869,-89.89260101,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14218,KPMV,,Plattsmouth Municipal Airport,Plattsmouth,Nebraska,US,1204,40.95019913,-95.91790009,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14219,KPMZ,,Plymouth Municipal Airport,Plymouth,North-Carolina,US,39,35.8083992,-76.75930023,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14220,KPNA,,Ralph Wenz Field,Pinedale,Wyoming,US,7102,42.79550171,-109.8069992,America/Denver,2020-08-18 12:04:00,2020-08-18 12:04:00
14221,KPNC,,Ponca City Regional Airport,Ponca City,Oklahoma,US,1008,36.73199844,-97.09980011,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14222,KPNE,,Northeast Philadelphia Airport,Philadelphia,Pennsylvania,US,120,40.08190155,-75.01059723,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14223,KPNM,,Princeton Municipal Airport,Princeton,Maine,US,980,45.55989838,-93.60820007,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14224,KPNN,,Princeton Municipal Airport,Princeton,Maine,US,266,45.20069885,-67.56439972,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14225,KPNS,PNS,Pensacola Regional Airport,Pensacola,Florida,US,121,30.47340012,-87.18659973,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14226,KPNT,,Pontiac Municipal Airport,Pontiac,Illinois,US,666,40.92440033,-88.62390137,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14227,KPOB,,Pope Air Force Base,Fayetteville,North-Carolina,US,217,35.17089844,-79.01450348,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14228,KPOC,,Brackett Field,La Verne,Minnesota,US,1011,34.09159851,-117.7819977,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
14229,KPOE,,Polk Army Air Field,Fort Polk,Louisiana,US,330,31.0447998,-93.1917038,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14230,KPOF,,Poplar Bluff Municipal Airport,Poplar Bluff,Missouri,US,331,36.77389908,-90.32489777,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14231,KPOH,,Pocahontas Municipal Airport,Pocahontas,Iowa,US,1226,42.74280167,-94.64730072,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14232,KPOU,POU,Dutchess County Airport,Poughkeepsie,New-York,US,165,41.62659836,-73.88420105,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14233,KPOY,,Powell Municipal Airport,Powell,Wyoming,US,5092,44.86719894,-108.7929993,America/Denver,2020-08-18 12:04:00,2020-08-18 12:04:00
14234,KPPA,,Perry Lefors Field,Pampa,Texas,US,3245,35.61299896,-100.9960022,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14235,KPPF,,Tri City Airport,Parsons,Kansas,US,900,37.32989883,-95.5062027,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14236,KPPO,,La Porte Municipal Airport,La Porte,Indiana,US,812,41.57249832,-86.73449707,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14237,KPPQ,,Pittsfield Penstone Municipal Airport,Pittsfield,Illinois,US,710,39.63890076,-90.77839661,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14238,KPQI,PQI,Northern Maine Regional Airport at Presque Isle,Presque Isle,Maine,US,534,46.68899918,-68.0447998,America/New_York,2020-08-18 12:04:00,2020-08-18 12:04:00
14239,KPQL,,Trent Lott International Airport,Pascagoula,Mississippi,US,17,30.46279907,-88.52919769,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14240,KPQN,,Pipestone Municipal Airport,Pipestone,Minnesota,US,1736,43.98329926,-96.3003006,America/Chicago,2020-08-18 12:04:00,2020-08-18 12:04:00
14241,KPRB,,Paso Robles Municipal Airport,Paso Robles,California,US,840,35.67290115,-120.6269989,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
