id,manufacture_code,description,category_class,engine_count,engine_type,wtc,tdesig,complex,highPerf,tailWheel,taa,simulator,createdAt,updatedAt
1371,LOCKHEED,L-15 Harpoon,AMEL,2,Piston,M,L37,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1372,LOCKHEED,L-237 Ventura,AMEL,2,Piston,M,L37,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1373,LOCKHEED,PV-2 Harpoon,AMEL,2,Piston,M,L37,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1374,LOCKHEED,PV-1 Ventura,AMEL,2,Piston,M,L37,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1375,LOCKHEED,LASA-60 ,ASEL,1,Piston,L,LA60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1376,LOCKHEED,YO-3 ,ASEL,1,Piston,L,O3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1377,LOCKHEED,P2 Neptune,AMEL,2,Piston,M,P2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1378,LOCKHEED,L-426 Neptune,AMEL,2,Piston,M,P2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1379,LOCKHEED,L-726 Neptune,AMEL,2,Piston,M,P2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1380,LOCKHEED,L-826 Neptune,AMEL,2,Piston,M,P2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1381,LOCKHEED,P-2 Neptune,AMEL,2,Piston,M,P2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1382,LOCKHEED,P2V Neptune,AMEL,2,Piston,M,P2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1383,LOCKHEED,SP-2 Neptune,AMEL,2,Piston,M,P2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1384,LOCKHEED,P3 Arcturus,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1385,LOCKHEED,P3 Aurora,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1386,LOCKHEED,P3 Orion,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1387,LOCKHEED,AP-3 Orion,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1388,LOCKHEED,CP-140 Arcturus,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1389,LOCKHEED,CP-140 Aurora,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1390,LOCKHEED,EP-3 Orion,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1391,LOCKHEED,L-185 Orion,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1392,LOCKHEED,L-285 Orion,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1393,LOCKHEED,L-685 Orion,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1394,LOCKHEED,L-785 Orion,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1395,LOCKHEED,NP-3 Orion,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1396,LOCKHEED,P-3 Orion,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1397,LOCKHEED,RP-3 Orion,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1398,LOCKHEED,TP-3 Orion,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1399,LOCKHEED,VP-3 Orion,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1400,LOCKHEED,WP-3 Orion,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1401,LOCKHEED,UP-3 Orion,AMEL,4,Turboprop/Turboshaft,M,P3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1402,LOCKHEED,P38 Lightning,AMEL,2,Piston,M,P38,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1403,LOCKHEED,F-5 Lightning,AMEL,2,Piston,M,P38,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1404,LOCKHEED,L-222 Lightning,AMEL,2,Piston,M,P38,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1405,LOCKHEED,L-322 Lightning,AMEL,2,Piston,M,P38,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1406,LOCKHEED,L-422 Lightning,AMEL,2,Piston,M,P38,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1407,LOCKHEED,P-38 Lightning,AMEL,2,Piston,M,P38,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1408,LOCKHEED,S3 Viking,AMEL,2,Jet,M,S3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1409,LOCKHEED,L-394 Viking,AMEL,2,Jet,M,S3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1410,LOCKHEED,S-3 Viking,AMEL,2,Jet,M,S3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1411,LOCKHEED,T33 Shooting Star,ASEL,1,Jet,M,T33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1412,LOCKHEED,T33 T-Bird,ASEL,1,Jet,M,T33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1413,LOCKHEED,AT-33 ,ASEL,1,Jet,M,T33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1414,LOCKHEED,L-580 T-Bird,ASEL,1,Jet,M,T33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1415,LOCKHEED,L-580 Shooting Star,ASEL,1,Jet,M,T33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1416,LOCKHEED,NT-33 ,ASEL,1,Jet,M,T33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1417,LOCKHEED,RT-33 ,ASEL,1,Jet,M,T33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1418,LOCKHEED,T-33 Shooting Star,ASEL,1,Jet,M,T33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1419,LOCKHEED,T-33 T-Bird,ASEL,1,Jet,M,T33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1420,LOCKHEED,ER-2 ,ASEL,1,Jet,M,U2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1421,LOCKHEED,U-2 ,ASEL,1,Jet,M,U2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1422,MCDONNELL DOUGLAS,A4 Skyhawk,ASEL,1,Jet,M,A4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1423,MCDONNELL DOUGLAS,A-4 Skyhawk,ASEL,1,Jet,M,A4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1424,MCDONNELL DOUGLAS,OA-4 Skyhawk,ASEL,1,Jet,M,A4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1425,MCDONNELL DOUGLAS,TA-4 Skyhawk,ASEL,1,Jet,M,A4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1426,MCDONNELL DOUGLAS,YC-15 ,AMEL,4,Jet,M,C15,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1427,MCDONNELL DOUGLAS,C17 Globemaster 3,AMEL,4,Jet,H,C17,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1428,MCDONNELL DOUGLAS,C-17 Globemaster 3,AMEL,4,Jet,H,C17,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1429,MCDONNELL DOUGLAS,DC10 Extender,AMEL,3,Jet,H,DC10,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1430,MCDONNELL DOUGLAS,DC-10 ,AMEL,3,Jet,H,DC10,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1431,MCDONNELL DOUGLAS,KC-10 Extender,AMEL,3,Jet,H,DC10,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1432,MCDONNELL DOUGLAS,KDC-10 ,AMEL,3,Jet,H,DC10,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1433,MCDONNELL DOUGLAS,MD-10 ,AMEL,3,Jet,H,DC10,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1434,MCDONNELL DOUGLAS,DC85 Jet Trader,AMEL,4,Jet,H,DC85,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1435,MCDONNELL DOUGLAS,DC-8-50 ,AMEL,4,Jet,H,DC85,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1436,MCDONNELL DOUGLAS,DC-8-50 Jet Trader,AMEL,4,Jet,H,DC85,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1437,MCDONNELL DOUGLAS,DC-8-60 ,AMEL,4,Jet,H,DC86,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1438,MCDONNELL DOUGLAS,DC-8-70 ,AMEL,4,Jet,H,DC87,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1439,MCDONNELL DOUGLAS,DC-9-10 ,AMEL,2,Jet,M,DC91,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1440,MCDONNELL DOUGLAS,DC-9-20 ,AMEL,2,Jet,M,DC92,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1441,MCDONNELL DOUGLAS,DC93 Skytrain 2,AMEL,2,Jet,M,DC93,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1442,MCDONNELL DOUGLAS,DC93 Nightingale,AMEL,2,Jet,M,DC93,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1443,MCDONNELL DOUGLAS,C-9 Nightingale,AMEL,2,Jet,M,DC93,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1444,MCDONNELL DOUGLAS,DC-9-30 ,AMEL,2,Jet,M,DC93,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1445,MCDONNELL DOUGLAS,C-9 Skytrain 2,AMEL,2,Jet,M,DC93,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1446,MCDONNELL DOUGLAS,VC-9 ,AMEL,2,Jet,M,DC93,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1447,MCDONNELL DOUGLAS,DC-9-40 ,AMEL,2,Jet,M,DC94,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1448,MCDONNELL DOUGLAS,DC-9-50 ,AMEL,2,Jet,M,DC95,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1449,MCDONNELL DOUGLAS,EXPL Combat Explorer,Helicopter-Multi,2,Turboprop/Turboshaft,L,EXPL,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1450,MCDONNELL DOUGLAS,EXPL Enforcer,Helicopter-Multi,2,Turboprop/Turboshaft,L,EXPL,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1451,MCDONNELL DOUGLAS,EXPL Explorer,Helicopter-Multi,2,Turboprop/Turboshaft,L,EXPL,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1452,MCDONNELL DOUGLAS,MD-900 Combat Explorer,Helicopter-Multi,2,Turboprop/Turboshaft,L,EXPL,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1453,MCDONNELL DOUGLAS,MD-900 Explorer,Helicopter-Multi,2,Turboprop/Turboshaft,L,EXPL,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1454,MCDONNELL DOUGLAS,MD-902 Explorer,Helicopter-Multi,2,Turboprop/Turboshaft,L,EXPL,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1455,MCDONNELL DOUGLAS,MH-90 Enforcer,Helicopter-Multi,2,Turboprop/Turboshaft,L,EXPL,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1456,MCDONNELL DOUGLAS,F15 Akef,AMEL,2,Jet,M,F15,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1457,MCDONNELL DOUGLAS,F15 Baz,AMEL,2,Jet,M,F15,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1458,MCDONNELL DOUGLAS,F15 Eagle,AMEL,2,Jet,M,F15,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1459,MCDONNELL DOUGLAS,F15 Ra'am,AMEL,2,Jet,M,F15,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1460,MCDONNELL DOUGLAS,F-15 Akef,AMEL,2,Jet,M,F15,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1461,MCDONNELL DOUGLAS,F-15 Baz,AMEL,2,Jet,M,F15,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1462,MCDONNELL DOUGLAS,F-15 Eagle,AMEL,2,Jet,M,F15,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1463,MCDONNELL DOUGLAS,F-15 Ra'am,AMEL,2,Jet,M,F15,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1464,MCDONNELL DOUGLAS,ATF-18 Hornet ,AMEL,2,Jet,M,F18H,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1465,MCDONNELL DOUGLAS,CF-18 Hornet ,AMEL,2,Jet,M,F18H,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1466,MCDONNELL DOUGLAS,CF-188 Hornet ,AMEL,2,Jet,M,F18H,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1467,MCDONNELL DOUGLAS,EF-18 Hornet ,AMEL,2,Jet,M,F18H,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1468,MCDONNELL DOUGLAS,FA-18A Hornet ,AMEL,2,Jet,M,F18H,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1469,MCDONNELL DOUGLAS,FA-18B Hornet ,AMEL,2,Jet,M,F18H,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1470,MCDONNELL DOUGLAS,FA-18C Hornet ,AMEL,2,Jet,M,F18H,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1471,MCDONNELL DOUGLAS,FA-18D Hornet ,AMEL,2,Jet,M,F18H,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1472,MCDONNELL DOUGLAS,KAF-18 Hornet ,AMEL,2,Jet,M,F18H,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1473,MCDONNELL DOUGLAS,Hornet ,AMEL,2,Jet,M,F18H,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1474,MCDONNELL DOUGLAS,FA-18E Super Hornet ,AMEL,2,Jet,M,F18S,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1475,MCDONNELL DOUGLAS,FA-18F Super Hornet ,AMEL,2,Jet,M,F18S,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1476,MCDONNELL DOUGLAS,Super Hornet ,AMEL,2,Jet,M,F18S,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1477,MCDONNELL DOUGLAS,F4 Kurnass,AMEL,2,Jet,M,F4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1478,MCDONNELL DOUGLAS,F4 Phantom 2,AMEL,2,Jet,M,F4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1479,MCDONNELL DOUGLAS,F-4 Kurnass,AMEL,2,Jet,M,F4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1480,MCDONNELL DOUGLAS,F-4 Phantom 2,AMEL,2,Jet,M,F4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1481,MCDONNELL DOUGLAS,QF-4 Phantom 2,AMEL,2,Jet,M,F4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1482,MCDONNELL DOUGLAS,RF-4 Kurnass,AMEL,2,Jet,M,F4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1483,MCDONNELL DOUGLAS,RF-4 Phantom 2,AMEL,2,Jet,M,F4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1484,MCDONNELL DOUGLAS,H500 Defender,Helicopter,1,Turboprop/Turboshaft,L,H500,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1485,MCDONNELL DOUGLAS,H500 Lifter,Helicopter,1,Turboprop/Turboshaft,L,H500,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1486,MCDONNELL DOUGLAS,H500 Nightfox,Helicopter,1,Turboprop/Turboshaft,L,H500,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1487,MCDONNELL DOUGLAS,AH-6G ,Helicopter,1,Turboprop/Turboshaft,L,H500,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1488,MCDONNELL DOUGLAS,MD-500 ,Helicopter,1,Turboprop/Turboshaft,L,H500,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1489,MCDONNELL DOUGLAS,MD-500 Defender,Helicopter,1,Turboprop/Turboshaft,L,H500,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1490,MCDONNELL DOUGLAS,MD-500 Nightfox,Helicopter,1,Turboprop/Turboshaft,L,H500,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1491,MCDONNELL DOUGLAS,MD-530F Lifter,Helicopter,1,Turboprop/Turboshaft,L,H500,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1492,MCDONNELL DOUGLAS,MD-530MG Defender,Helicopter,1,Turboprop/Turboshaft,L,H500,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1493,MCDONNELL DOUGLAS,MD-530MG Nightfox,Helicopter,1,Turboprop/Turboshaft,L,H500,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1494,MCDONNELL DOUGLAS,MH-6H ,Helicopter,1,Turboprop/Turboshaft,L,H500,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1495,MCDONNELL DOUGLAS,H64 Apache,Helicopter-Multi,2,Turboprop/Turboshaft,M,H64,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1496,MCDONNELL DOUGLAS,H64 Longbow Apache,Helicopter-Multi,2,Turboprop/Turboshaft,M,H64,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1497,MCDONNELL DOUGLAS,H64 Pethen,Helicopter-Multi,2,Turboprop/Turboshaft,M,H64,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1498,MCDONNELL DOUGLAS,AH-64 Apache,Helicopter-Multi,2,Turboprop/Turboshaft,M,H64,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1499,MCDONNELL DOUGLAS,AH-64 Longbow Apache,Helicopter-Multi,2,Turboprop/Turboshaft,M,H64,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1500,MCDONNELL DOUGLAS,AH-64 Pethen,Helicopter-Multi,2,Turboprop/Turboshaft,M,H64,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1501,MCDONNELL DOUGLAS,JAH-64 Apache,Helicopter-Multi,2,Turboprop/Turboshaft,M,H64,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1502,MCDONNELL DOUGLAS,HAR Harrier,ASEL,1,Jet,M,HAR,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1503,MCDONNELL DOUGLAS,HAR Matador,ASEL,1,Jet,M,HAR,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1504,MCDONNELL DOUGLAS,AV-8 Harrier,ASEL,1,Jet,M,HAR,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1505,MCDONNELL DOUGLAS,EAV-8 Matador,ASEL,1,Jet,M,HAR,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1506,MCDONNELL DOUGLAS,TAV-8 Harrier,ASEL,1,Jet,M,HAR,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1507,MCDONNELL DOUGLAS,TAV-8 Matador,ASEL,1,Jet,M,HAR,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1508,MCDONNELL DOUGLAS,HAWK Goshawk,ASEL,1,Jet,M,HAWK,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1509,MCDONNELL DOUGLAS,T-45 Goshawk,ASEL,1,Jet,M,HAWK,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1510,MCDONNELL DOUGLAS,MD-11 ,AMEL,3,Jet,H,MD11,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1511,MCDONNELL DOUGLAS,AH-6J ,Helicopter,1,Turboprop/Turboshaft,L,MD52,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1512,MCDONNELL DOUGLAS,MD-520N ,Helicopter,1,Turboprop/Turboshaft,L,MD52,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1513,MCDONNELL DOUGLAS,MD-530N ,Helicopter,1,Turboprop/Turboshaft,L,MD52,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1514,MCDONNELL DOUGLAS,MH-6J ,Helicopter,1,Turboprop/Turboshaft,L,MD52,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1515,MCDONNELL DOUGLAS,MD-600N ,Helicopter,1,Turboprop/Turboshaft,L,MD60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1516,MCDONNELL DOUGLAS,MD-81 ,AMEL,2,Jet,M,MD81,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1517,MCDONNELL DOUGLAS,MD-82 ,AMEL,2,Jet,M,MD82,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1518,MCDONNELL DOUGLAS,MD-83 ,AMEL,2,Jet,M,MD83,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1519,MCDONNELL DOUGLAS,MD-87 ,AMEL,2,Jet,M,MD87,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1520,MCDONNELL DOUGLAS,MD-88 ,AMEL,2,Jet,M,MD88,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1521,MCDONNELL DOUGLAS,MD-90 ,AMEL,2,Jet,M,MD90,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1522,MOONEY,ERCO Aircoupe,ASEL,1,Piston,L,ERCO,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1523,MOONEY,A-2 Aircoupe,ASEL,1,Piston,L,ERCO,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1524,MOONEY,M10 Cadet,ASEL,1,Piston,L,M10,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1525,MOONEY,M-10 Cadet,ASEL,1,Piston,L,M10,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1526,MOONEY,M-10T ,ASEL,1,Piston,L,M10F,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1527,MOONEY,M-10J ,ASEL,1,Piston,L,M10R,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1528,MOONEY,M20P 201,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1529,MOONEY,M20P 205,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1530,MOONEY,M20P Mark 21,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1531,MOONEY,M20P Master,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1532,MOONEY,M20P MSE,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1533,MOONEY,M20P Ovation,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1534,MOONEY,M20P PFM,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1535,MOONEY,M20P Ranger,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1536,MOONEY,M20P Statesman,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1537,MOONEY,M20P Super 21,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1538,MOONEY,M20P Allegro,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1539,MOONEY,M20P ATS,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1540,MOONEY,M20P Chaparral,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1541,MOONEY,M20P Eagle,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1542,MOONEY,M-20 ,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1543,MOONEY,M-20A ,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1544,MOONEY,M-20B Mark 21,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1545,MOONEY,M-20C Mark 21,ASEL,1,Piston,L,M20P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
